"text","post_text","shared_text","time","video_id","likes","comments","shares"
"A lack of racial and gender diversity has long plagued corporate America. C.E.O. Action for Diversity and Inclusion, a new initiative formed by dozens of leaders of the country's largest companies, hopes to change that. Two of those leaders – Julie Sweet, the chief executive of Accenture - North America, and Rory Verett, a managing partner at Protege Search – join us to discuss the pledge. Comment with your questions, and NYT writers Rachel Swarns and John Eligon will ask some. Subscribe to our Race/Related newsletter: nytimes.com/racerelated.","A lack of racial and gender diversity has long plagued corporate America. C.E.O. Action for Diversity and Inclusion, a new initiative formed by dozens of leaders of the country's largest companies, hopes to change that. Two of those leaders – Julie Sweet, the chief executive of Accenture - North America, and Rory Verett, a managing partner at Protege Search – join us to discuss the pledge. Comment with your questions, and NYT writers Rachel Swarns and John Eligon will ask some. Subscribe to our Race/Related newsletter: nytimes.com/racerelated.","","2017-06-14 21:00:31",10151203052475000,700,261,241
"Otto Warmbier, an American college student, had been in North Korean custody since January 2016. He was flown out of the country on Tuesday, gravely ill and in a coma.","Otto Warmbier, an American college student, had been in North Korean custody since January 2016. He was flown out of the country on Tuesday, gravely ill and in a coma.","","2017-06-14 17:10:00",1874062816144565,261,106,33
"Lady Antebellum is live at The Times headquarters to perform songs from a new album, “Heart Break,” as well as an old favorite. Leave your questions for the band, and NYT journalist Andrew R. Chow will ask some.","Lady Antebellum is live at The Times headquarters to perform songs from a new album, “Heart Break,” as well as an old favorite. Leave your questions for the band, and NYT journalist Andrew R. Chow will ask some.","","2017-06-14 15:29:18",10151202811645000,1142,894,343
"After a gunman opened fire on Republican members of the congressional baseball team at a practice field in Virginia, Donald J. Trump said the suspect had died from his injuries sustained in a shootout with the police.","After a gunman opened fire on Republican members of the congressional baseball team at a practice field in Virginia, Donald J. Trump said the suspect had died from his injuries sustained in a shootout with the police.","","2017-06-14 13:10:00",1874018066149040,449,633,89
"We're live from West London after at least 12 people died in a fire in a high-rise apartment tower overnight. NYT journalist Prashant Rao is at the non-profit Rugby Portobello Trust, where many of the families of victims are waiting for more information, and clothing and food donations are being made. Leave your questions for him in the comments, and he'll answer some.","We're live from West London after at least 12 people died in a fire in a high-rise apartment tower overnight. NYT journalist Prashant Rao is at the non-profit Rugby Portobello Trust, where many of the families of victims are waiting for more information, and clothing and food donations are being made. Leave your questions for him in the comments, and he'll answer some.","","2017-06-14 12:42:38",10151202671080000,832,569,230
"At least 6 people are dead after a blaze engulfed a 24-story apartment tower in London early Wednesday.","At least 6 people are dead after a blaze engulfed a 24-story apartment tower in London early Wednesday.","","2017-06-14 12:40:00",1873991652818348,99,55,38
"Borough Market in London has reopened today for the first time since the London Bridge terror attack 11 days ago. This comes after at least 6 people died in a fire in a high-rise apartment tower in West London overnight. NYT reporter Amie Tsang is talking to people about how they're feeling about the recent events. Leave your questions for residents in the comments, and she'll ask some.","Borough Market in London has reopened today for the first time since the London Bridge terror attack 11 days ago. This comes after at least 6 people died in a fire in a high-rise apartment tower in West London overnight. NYT reporter Amie Tsang is talking to people about how they're feeling about the recent events. Leave your questions for residents in the comments, and she'll ask some.","","2017-06-14 11:46:34",10151202615165000,594,144,86
"During U.S. Senator Kamala Harris's questioning, Attorney General Jeff Sessions replied: ""I'm not able to be rushed this fast. It makes me nervous.""","During U.S. Senator Kamala Harris's questioning, Attorney General Jeff Sessions replied: ""I'm not able to be rushed this fast. It makes me nervous.""","","2017-06-13 18:37:13",1873559396194907,2970,1587,782
"Jeff Sessions on James Comey's concern that he did not want ""to be left alone with the president.""","Jeff Sessions on James Comey's concern that he did not want ""to be left alone with the president.""","","2017-06-13 17:43:54",1873520182865495,337,249,65
"""He did not tell me at that time any details about anything that was said that was improper."" Jeff Sessions recalls his departure from what became a one-on-one meeting between Donald J. Trump and James Comey.

Read more coverage on Jeff Sessions' testimony: http://nyti.ms/2rXjGtw","""He did not tell me at that time any details about anything that was said that was improper."" Jeff Sessions recalls his departure from what became a one-on-one meeting between Donald J. Trump and James Comey.

Read more coverage on Jeff Sessions' testimony: http://nyti.ms/2rXjGtw","","2017-06-13 16:40:00",1873490439535136,150,313,28
"Jeff Sessions: ""I have never met with or had any conversations with any Russians or any foreign officials concerning any type of interference with the campaign or the election of the United States.""

Read more coverage on Jeff Sessions' testimony: http://nyti.ms/2rXjGtw","Jeff Sessions: ""I have never met with or had any conversations with any Russians or any foreign officials concerning any type of interference with the campaign or the election of the United States.""

Read more coverage on Jeff Sessions' testimony: http://nyti.ms/2rXjGtw","","2017-06-13 15:36:23",1873471232870390,216,600,54
"Attorney General Jeff Sessions is testifying before the Senate Intelligence Committee about issues related to Russia’s interference in the 2016 election.","Attorney General Jeff Sessions is testifying before the Senate Intelligence Committee about issues related to Russia’s interference in the 2016 election.","","2017-06-13 14:40:59",10151201700455000,1750,8218,815
"Qatar and Saudi Arabia have been rivals for years. Here's how the current crisis came about. http://nyti.ms/2rtw5SN","Qatar and Saudi Arabia have been rivals for years. Here's how the current crisis came about. http://nyti.ms/2rtw5SN","","2017-06-13 13:10:00",1873359882881525,1760,186,1090
"What Attorney General Jeff Sessions can expect when he testifies before the Senate Intelligence Committee.","What Attorney General Jeff Sessions can expect when he testifies before the Senate Intelligence Committee.","","2017-06-13 11:25:00",1873362796214567,83,50,8
"The attorneys general of Maryland and D.C. said President Trump’s business dealings violate the Constitution. Trump’s press secretary, Sean Spicer, denied the accusations.","The attorneys general of Maryland and D.C. said President Trump’s business dealings violate the Constitution. Trump’s press secretary, Sean Spicer, denied the accusations.","","2017-06-13 07:25:00",1873076416243205,3004,243,270
"A wave of antigovernment demonstrations rolled across Russia on Monday as people gathered to protest corruption and political stagnation.","A wave of antigovernment demonstrations rolled across Russia on Monday as people gathered to protest corruption and political stagnation.","","2017-06-12 16:40:00",1872935739590606,4185,289,1250
"Today is the 50th anniversary of Loving v. Virginia, the 1967 Supreme Court decision that barred states from outlawing interracial marriages. We're talking to Leon and Rosina Watson, who wed in 1950, when such unions were still illegal in parts of the country. Comment with your questions for Leon and Rosina, and NYT journalists Rachel Swarns and John Eligon will ask some. Subscribed to the Race/Related newsletter here: nytimes.com/racerelated","Today is the 50th anniversary of Loving v. Virginia, the 1967 Supreme Court decision that barred states from outlawing interracial marriages. We're talking to Leon and Rosina Watson, who wed in 1950, when such unions were still illegal in parts of the country. Comment with your questions for Leon and Rosina, and NYT journalists Rachel Swarns and John Eligon will ask some. Subscribed to the Race/Related newsletter here: nytimes.com/racerelated","","2017-06-12 15:32:29",10151200844110000,7225,1090,1963
